"","word"
"20702","mr"
"20703","collins"
"20704","after"
"20705","assuring"
"20706","them"
"20707","that"
"20708","he"
"20709","bore"
"20710","his"
"20711","young"
"20712","cousin"
"20713","no"
"20714","ill"
"20715","will"
"20716","and"
"20717","should"
"20718","never"
"20719","resent"
"20720","her"
"20721","behaviour"
"20722","as"
"20723","any"
"20724","affront"
"20725","seated"
"20726","himself"
"20727","at"
"20728","another"
"20729","table"
"20730","with"
"20731","mr"
"20732","bennet"
"20733","and"
"20734","prepared"
"20735","for"
"20736","backgammon"
"20737","chapter"
"20738","15"
"20739","mr"
"20740","collins"
"20741","was"
"20742","not"
"20743","a"
"20744","sensible"
"20745","man"
"20746","and"
"20747","the"
"20748","deficiency"
"20749","of"
"20750","nature"
"20751","had"
"20752","been"
"20753","but"
"20754","little"
"20755","assisted"
"20756","by"
"20757","education"
"20758","or"
"20759","society"
"20760","the"
"20761","greatest"
"20762","part"
"20763","of"
"20764","his"
"20765","life"
"20766","having"
"20767","been"
"20768","spent"
"20769","under"
"20770","the"
"20771","guidance"
"20772","of"
"20773","an"
"20774","illiterate"
"20775","and"
"20776","miserly"
"20777","father"
"20778","and"
"20779","though"
"20780","he"
"20781","belonged"
"20782","to"
"20783","one"
"20784","of"
"20785","the"
"20786","universities"
"20787","he"
"20788","had"
"20789","merely"
"20790","kept"
"20791","the"
"20792","necessary"
"20793","terms"
"20794","without"
"20795","forming"
"20796","at"
"20797","it"
"20798","any"
"20799","useful"
"20800","acquaintance"
"20801","the"
"20802","subjection"
"20803","in"
"20804","which"
"20805","his"
"20806","father"
"20807","had"
"20808","brought"
"20809","him"
"20810","up"
"20811","had"
"20812","given"
"20813","him"
"20814","originally"
"20815","great"
"20816","humility"
"20817","of"
"20818","manner"
"20819","but"
"20820","it"
"20821","was"
"20822","now"
"20823","a"
"20824","good"
"20825","deal"
"20826","counteracted"
"20827","by"
"20828","the"
"20829","self"
"20830","conceit"
"20831","of"
"20832","a"
"20833","weak"
"20834","head"
"20835","living"
"20836","in"
"20837","retirement"
"20838","and"
"20839","the"
"20840","consequential"
"20841","feelings"
"20842","of"
"20843","early"
"20844","and"
"20845","unexpected"
"20846","prosperity"
"20847","a"
"20848","fortunate"
"20849","chance"
"20850","had"
"20851","recommended"
"20852","him"
"20853","to"
"20854","lady"
"20855","catherine"
"20856","de"
"20857","bourgh"
"20858","when"
"20859","the"
"20860","living"
"20861","of"
"20862","hunsford"
"20863","was"
"20864","vacant"
"20865","and"
"20866","the"
"20867","respect"
"20868","which"
"20869","he"
"20870","felt"
"20871","for"
"20872","her"
"20873","high"
"20874","rank"
"20875","and"
"20876","his"
"20877","veneration"
"20878","for"
"20879","her"
"20880","as"
"20881","his"
"20882","patroness"
"20883","mingling"
"20884","with"
"20885","a"
"20886","very"
"20887","good"
"20888","opinion"
"20889","of"
"20890","himself"
"20891","of"
"20892","his"
"20893","authority"
"20894","as"
"20895","a"
"20896","clergyman"
"20897","and"
"20898","his"
"20899","right"
"20900","as"
"20901","a"
"20902","rector"
"20903","made"
"20904","him"
"20905","altogether"
"20906","a"
"20907","mixture"
"20908","of"
"20909","pride"
"20910","and"
"20911","obsequiousness"
"20912","self"
"20913","importance"
"20914","and"
"20915","humility"
"20916","having"
"20917","now"
"20918","a"
"20919","good"
"20920","house"
"20921","and"
"20922","a"
"20923","very"
"20924","sufficient"
"20925","income"
"20926","he"
"20927","intended"
"20928","to"
"20929","marry"
"20930","and"
"20931","in"
"20932","seeking"
"20933","a"
"20934","reconciliation"
"20935","with"
"20936","the"
"20937","longbourn"
"20938","family"
"20939","he"
"20940","had"
"20941","a"
"20942","wife"
"20943","in"
"20944","view"
"20945","as"
"20946","he"
"20947","meant"
"20948","to"
"20949","choose"
"20950","one"
"20951","of"
"20952","the"
"20953","daughters"
"20954","if"
"20955","he"
"20956","found"
"20957","them"
"20958","as"
"20959","handsome"
"20960","and"
"20961","amiable"
"20962","as"
"20963","they"
"20964","were"
"20965","represented"
"20966","by"
"20967","common"
"20968","report"
"20969","this"
"20970","was"
"20971","his"
"20972","plan"
"20973","of"
"20974","amends"
"20975","of"
"20976","atonement"
"20977","for"
"20978","inheriting"
"20979","their"
"20980","father's"
"20981","estate"
"20982","and"
"20983","he"
"20984","thought"
"20985","it"
"20986","an"
"20987","excellent"
"20988","one"
"20989","full"
"20990","of"
"20991","eligibility"
"20992","and"
"20993","suitableness"
"20994","and"
"20995","excessively"
"20996","generous"
"20997","and"
"20998","disinterested"
"20999","on"
"21000","his"
"21001","own"
"21002","part"
"21003","his"
"21004","plan"
"21005","did"
"21006","not"
"21007","vary"
"21008","on"
"21009","seeing"
"21010","them"
"21011","miss"
"21012","bennet's"
"21013","lovely"
"21014","face"
"21015","confirmed"
"21016","his"
"21017","views"
"21018","and"
"21019","established"
"21020","all"
"21021","his"
"21022","strictest"
"21023","notions"
"21024","of"
"21025","what"
"21026","was"
"21027","due"
"21028","to"
"21029","seniority"
"21030","and"
"21031","for"
"21032","the"
"21033","first"
"21034","evening"
"21035","she"
"21036","was"
"21037","his"
"21038","settled"
"21039","choice"
"21040","the"
"21041","next"
"21042","morning"
"21043","however"
"21044","made"
"21045","an"
"21046","alteration"
"21047","for"
"21048","in"
"21049","a"
"21050","quarter"
"21051","of"
"21052","an"
"21053","hour's"
"21054","tete"
"21055","a"
"21056","tete"
"21057","with"
"21058","mrs"
"21059","bennet"
"21060","before"
"21061","breakfast"
"21062","a"
"21063","conversation"
"21064","beginning"
"21065","with"
"21066","his"
"21067","parsonage"
"21068","house"
"21069","and"
"21070","leading"
"21071","naturally"
"21072","to"
"21073","the"
"21074","avowal"
"21075","of"
"21076","his"
"21077","hopes"
"21078","that"
"21079","a"
"21080","mistress"
"21081","might"
"21082","be"
"21083","found"
"21084","for"
"21085","it"
"21086","at"
"21087","longbourn"
"21088","produced"
"21089","from"
"21090","her"
"21091","amid"
"21092","very"
"21093","complaisant"
"21094","smiles"
"21095","and"
"21096","general"
"21097","encouragement"
"21098","a"
"21099","caution"
"21100","against"
"21101","the"
"21102","very"
"21103","jane"
"21104","he"
"21105","had"
"21106","fixed"
"21107","on"
"21108","as"
"21109","to"
"21110","her"
"21111","younger"
"21112","daughters"
"21113","she"
"21114","could"
"21115","not"
"21116","take"
"21117","upon"
"21118","her"
"21119","to"
"21120","say"
"21121","she"
"21122","could"
"21123","not"
"21124","positively"
"21125","answer"
"21126","but"
"21127","she"
"21128","did"
"21129","not"
"21130","know"
"21131","of"
"21132","any"
"21133","prepossession"
"21134","her"
"21135","eldest"
"21136","daughter"
"21137","she"
"21138","must"
"21139","just"
"21140","mention"
"21141","she"
"21142","felt"
"21143","it"
"21144","incumbent"
"21145","on"
"21146","her"
"21147","to"
"21148","hint"
"21149","was"
"21150","likely"
"21151","to"
"21152","be"
"21153","very"
"21154","soon"
"21155","engaged"
"21156","mr"
"21157","collins"
"21158","had"
"21159","only"
"21160","to"
"21161","change"
"21162","from"
"21163","jane"
"21164","to"
"21165","elizabeth"
"21166","and"
"21167","it"
"21168","was"
"21169","soon"
"21170","done"
"21171","done"
"21172","while"
"21173","mrs"
"21174","bennet"
"21175","was"
"21176","stirring"
"21177","the"
"21178","fire"
"21179","elizabeth"
"21180","equally"
"21181","next"
"21182","to"
"21183","jane"
"21184","in"
"21185","birth"
"21186","and"
"21187","beauty"
"21188","succeeded"
"21189","her"
"21190","of"
"21191","course"
"21192","mrs"
"21193","bennet"
"21194","treasured"
"21195","up"
"21196","the"
"21197","hint"
"21198","and"
"21199","trusted"
"21200","that"
"21201","she"
"21202","might"
"21203","soon"
"21204","have"
"21205","two"
"21206","daughters"
"21207","married"
"21208","and"
"21209","the"
"21210","man"
"21211","whom"
"21212","she"
"21213","could"
"21214","not"
"21215","bear"
"21216","to"
"21217","speak"
"21218","of"
"21219","the"
"21220","day"
"21221","before"
"21222","was"
"21223","now"
"21224","high"
"21225","in"
"21226","her"
"21227","good"
"21228","graces"
"21229","lydia's"
"21230","intention"
"21231","of"
"21232","walking"
"21233","to"
"21234","meryton"
"21235","was"
"21236","not"
"21237","forgotten"
"21238","every"
"21239","sister"
"21240","except"
"21241","mary"
"21242","agreed"
"21243","to"
"21244","go"
"21245","with"
"21246","her"
"21247","and"
"21248","mr"
"21249","collins"
"21250","was"
"21251","to"
"21252","attend"
"21253","them"
"21254","at"
"21255","the"
"21256","request"
"21257","of"
"21258","mr"
"21259","bennet"
"21260","who"
"21261","was"
"21262","most"
"21263","anxious"
"21264","to"
"21265","get"
"21266","rid"
"21267","of"
"21268","him"
"21269","and"
"21270","have"
"21271","his"
"21272","library"
"21273","to"
"21274","himself"
"21275","for"
"21276","thither"
"21277","mr"
"21278","collins"
"21279","had"
"21280","followed"
"21281","him"
"21282","after"
"21283","breakfast"
"21284","and"
"21285","there"
"21286","he"
"21287","would"
"21288","continue"
"21289","nominally"
"21290","engaged"
"21291","with"
"21292","one"
"21293","of"
"21294","the"
"21295","largest"
"21296","folios"
"21297","in"
"21298","the"
"21299","collection"
"21300","but"
"21301","really"
"21302","talking"
"21303","to"
"21304","mr"
"21305","bennet"
"21306","with"
"21307","little"
"21308","cessation"
"21309","of"
"21310","his"
"21311","house"
"21312","and"
"21313","garden"
"21314","at"
"21315","hunsford"
"21316","such"
"21317","doings"
"21318","discomposed"
"21319","mr"
"21320","bennet"
"21321","exceedingly"
"21322","in"
"21323","his"
"21324","library"
"21325","he"
"21326","had"
"21327","been"
"21328","always"
"21329","sure"
"21330","of"
"21331","leisure"
"21332","and"
"21333","tranquillity"
"21334","and"
"21335","though"
"21336","prepared"
"21337","as"
"21338","he"
"21339","told"
"21340","elizabeth"
"21341","to"
"21342","meet"
"21343","with"
"21344","folly"
"21345","and"
"21346","conceit"
"21347","in"
"21348","every"
"21349","other"
"21350","room"
"21351","of"
"21352","the"
"21353","house"
"21354","he"
"21355","was"
"21356","used"
"21357","to"
"21358","be"
"21359","free"
"21360","from"
"21361","them"
"21362","there"
"21363","his"
"21364","civility"
"21365","therefore"
"21366","was"
"21367","most"
"21368","prompt"
"21369","in"
"21370","inviting"
"21371","mr"
"21372","collins"
"21373","to"
"21374","join"
"21375","his"
"21376","daughters"
"21377","in"
"21378","their"
"21379","walk"
"21380","and"
"21381","mr"
"21382","collins"
"21383","being"
"21384","in"
"21385","fact"
"21386","much"
"21387","better"
"21388","fitted"
"21389","for"
"21390","a"
"21391","walker"
"21392","than"
"21393","a"
"21394","reader"
"21395","was"
"21396","extremely"
"21397","pleased"
"21398","to"
"21399","close"
"21400","his"
"21401","large"
"21402","book"
"21403","and"
"21404","go"
"21405","in"
"21406","pompous"
"21407","nothings"
"21408","on"
"21409","his"
"21410","side"
"21411","and"
"21412","civil"
"21413","assents"
"21414","on"
"21415","that"
"21416","of"
"21417","his"
"21418","cousins"
"21419","their"
"21420","time"
"21421","passed"
"21422","till"
"21423","they"
"21424","entered"
"21425","meryton"
"21426","the"
"21427","attention"
"21428","of"
"21429","the"
"21430","younger"
"21431","ones"
"21432","was"
"21433","then"
"21434","no"
"21435","longer"
"21436","to"
"21437","be"
"21438","gained"
"21439","by"
"21440","him"
"21441","their"
"21442","eyes"
"21443","were"
"21444","immediately"
"21445","wandering"
"21446","up"
"21447","in"
"21448","the"
"21449","street"
"21450","in"
"21451","quest"
"21452","of"
"21453","the"
"21454","officers"
"21455","and"
"21456","nothing"
"21457","less"
"21458","than"
"21459","a"
"21460","very"
"21461","smart"
"21462","bonnet"
"21463","indeed"
"21464","or"
"21465","a"
"21466","really"
"21467","new"
"21468","muslin"
"21469","in"
"21470","a"
"21471","shop"
"21472","window"
"21473","could"
"21474","recall"
"21475","them"
"21476","but"
"21477","the"
"21478","attention"
"21479","of"
"21480","every"
"21481","lady"
"21482","was"
"21483","soon"
"21484","caught"
"21485","by"
"21486","a"
"21487","young"
"21488","man"
"21489","whom"
"21490","they"
"21491","had"
"21492","never"
"21493","seen"
"21494","before"
"21495","of"
"21496","most"
"21497","gentlemanlike"
"21498","appearance"
"21499","walking"
"21500","with"
"21501","another"
"21502","officer"
"21503","on"
"21504","the"
"21505","other"
"21506","side"
"21507","of"
"21508","the"
"21509","way"
"21510","the"
"21511","officer"
"21512","was"
"21513","the"
"21514","very"
"21515","mr"
"21516","denny"
"21517","concerning"
"21518","whose"
"21519","return"
"21520","from"
"21521","london"
"21522","lydia"
"21523","came"
"21524","to"
"21525","inquire"
"21526","and"
"21527","he"
"21528","bowed"
"21529","as"
"21530","they"
"21531","passed"
"21532","all"
"21533","were"
"21534","struck"
"21535","with"
"21536","the"
"21537","stranger's"
"21538","air"
"21539","all"
"21540","wondered"
"21541","who"
"21542","he"
"21543","could"
"21544","be"
"21545","and"
"21546","kitty"
"21547","and"
"21548","lydia"
"21549","determined"
"21550","if"
"21551","possible"
"21552","to"
"21553","find"
"21554","out"
"21555","led"
"21556","the"
"21557","way"
"21558","across"
"21559","the"
"21560","street"
"21561","under"
"21562","pretense"
"21563","of"
"21564","wanting"
"21565","something"
"21566","in"
"21567","an"
"21568","opposite"
"21569","shop"
"21570","and"
"21571","fortunately"
"21572","had"
"21573","just"
"21574","gained"
"21575","the"
"21576","pavement"
"21577","when"
"21578","the"
"21579","two"
"21580","gentlemen"
"21581","turning"
"21582","back"
"21583","had"
"21584","reached"
"21585","the"
"21586","same"
"21587","spot"
"21588","mr"
"21589","denny"
"21590","addressed"
"21591","them"
"21592","directly"
"21593","and"
"21594","entreated"
"21595","permission"
"21596","to"
"21597","introduce"
"21598","his"
"21599","friend"
"21600","mr"
"21601","wickham"
"21602","who"
"21603","had"
"21604","returned"
"21605","with"
"21606","him"
"21607","the"
"21608","day"
"21609","before"
"21610","from"
"21611","town"
"21612","and"
"21613","he"
"21614","was"
"21615","happy"
"21616","to"
"21617","say"
"21618","had"
"21619","accepted"
"21620","a"
"21621","commission"
"21622","in"
"21623","their"
"21624","corps"
"21625","this"
"21626","was"
"21627","exactly"
"21628","as"
"21629","it"
"21630","should"
"21631","be"
"21632","for"
"21633","the"
"21634","young"
"21635","man"
"21636","wanted"
"21637","only"
"21638","regimentals"
"21639","to"
"21640","make"
"21641","him"
"21642","completely"
"21643","charming"
"21644","his"
"21645","appearance"
"21646","was"
"21647","greatly"
"21648","in"
"21649","his"
"21650","favour"
"21651","he"
"21652","had"
"21653","all"
"21654","the"
"21655","best"
"21656","part"
"21657","of"
"21658","beauty"
"21659","a"
"21660","fine"
"21661","countenance"
"21662","a"
"21663","good"
"21664","figure"
"21665","and"
"21666","very"
"21667","pleasing"
"21668","address"
"21669","the"
"21670","introduction"
"21671","was"
"21672","followed"
"21673","up"
"21674","on"
"21675","his"
"21676","side"
"21677","by"
"21678","a"
"21679","happy"
"21680","readiness"
"21681","of"
"21682","conversation"
"21683","a"
"21684","readiness"
"21685","at"
"21686","the"
"21687","same"
"21688","time"
"21689","perfectly"
"21690","correct"
"21691","and"
"21692","unassuming"
"21693","and"
"21694","the"
"21695","whole"
"21696","party"
"21697","were"
"21698","still"
"21699","standing"
"21700","and"
"21701","talking"
"21702","together"
"21703","very"
"21704","agreeably"
"21705","when"
"21706","the"
"21707","sound"
"21708","of"
"21709","horses"
"21710","drew"
"21711","their"
"21712","notice"
"21713","and"
"21714","darcy"
"21715","and"
"21716","bingley"
"21717","were"
"21718","seen"
"21719","riding"
"21720","down"
"21721","the"
"21722","street"
"21723","on"
"21724","distinguishing"
"21725","the"
"21726","ladies"
"21727","of"
"21728","the"
"21729","group"
"21730","the"
"21731","two"
"21732","gentlemen"
"21733","came"
"21734","directly"
"21735","towards"
"21736","them"
"21737","and"
"21738","began"
"21739","the"
"21740","usual"
"21741","civilities"
"21742","bingley"
"21743","was"
"21744","the"
"21745","principal"
"21746","spokesman"
"21747","and"
"21748","miss"
"21749","bennet"
"21750","the"
"21751","principal"
"21752","object"
"21753","he"
"21754","was"
"21755","then"
"21756","he"
"21757","said"
"21758","on"
"21759","his"
"21760","way"
"21761","to"
